時刻,コード,会社名,会社名_en,表題,表題_en,市場,市場_en,PDF
15:30,98780,セキド,Sekido,第三者割当により発行された第18回新株予約権（行使価額修正条項及び行使停止条項付）の月間行使状況に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260401596400.pdf
15:30,98310,ヤマダＨＤ,Yamada HD,当社の役員人事等についてのお知らせ,"Notice regarding personnel affairs of our company's officers, etc.",東,TSE,https://www.release.tdnet.info/inbs/140120260401595764.pdf
15:30,98310,ヤマダＨＤ,Yamada HD,株式会社ヤマダデンキの役員人事等についてのお知らせ,"Notice regarding executive personnel changes, etc. of Yamada Denki Co., Ltd.",東,TSE,https://www.release.tdnet.info/inbs/140120260401595602.pdf
15:30,98310,ヤマダＨＤ,Yamada HD,自己株式の取得状況および終了に関するお知らせ,Notice regarding the status and termination of acquisition of treasury stock,東,TSE,https://www.release.tdnet.info/inbs/140120260401596629.pdf
15:30,97800,ハリマビステム,halimabistem,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260331593569.pdf
15:30,96780,カナモト,Kanamoto,自己株式の取得状況（途中経過）に関するお知らせ,Notice Regarding Share Buyback Progress (Interim),東札,TSE / SSE,https://www.release.tdnet.info/inbs/140120260401595545.pdf
15:30,94350,光通信,Hikari Tsushin,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260326590002.pdf
15:30,94020,中部日本放送,Chubu Japan Broadcasting,連結子会社（株式会社ケイマックス）株式の追加取得による完全子会社化に関するお知らせ,"Notice regarding making consolidated subsidiary (K-MAX Co., Ltd.) a wholly owned subsidiary through additional acquisition of shares",名,NSE,https://www.release.tdnet.info/inbs/140120260401595434.pdf
15:30,93640,上組,Kamigumi,従業員に対する譲渡制限付株式報酬としての自己株式の処分の払込完了に関するお知らせ,Notice regarding completion of payment of disposal of treasury stock as restricted stock compensation to employees,東,TSE,https://www.release.tdnet.info/inbs/140120260401596681.pdf
15:30,93640,上組,Kamigumi,執行役員に対する譲渡制限付株式報酬としての自己株式の処分の払込完了に関するお知らせ,Notice Regarding Completion of Payment for Disposal of Treasury Stock as Restricted Stock Compensation for Executive Officers,東,TSE,https://www.release.tdnet.info/inbs/140120260401596648.pdf
15:30,93380,Ｇ－ＩＮＦＯＲＩＣＨ,G-INFORICH,株式会社BCJ-102による当社株券等に対する公開買付けの結果並びに 親会社及び主要株主である筆頭株主の異動に関するお知らせ,"Announcement regarding the results of the tender offer by BCJ-102 Co., Ltd. for our company's stock certificates, etc., and changes in the parent company and the largest major shareholder",東,TSE,https://www.release.tdnet.info/inbs/140120260401596626.pdf
15:30,93020,三井倉ＨＤ,Miikura HD,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260401596205.pdf
15:30,92500,Ｇ－ＧＲＣＳ,G-GRCS,子会社設立に関するお知らせ,Notice regarding establishment of subsidiary,東,TSE,https://www.release.tdnet.info/inbs/140120260401596620.pdf
15:30,92490,日本エコシステム,Japan ecosystem,株式取得（グループ化）に関する株式譲渡契約締結のお知らせ,Notice of conclusion of stock transfer agreement regarding stock acquisition (grouping),東名,TSE / NSE,https://www.release.tdnet.info/inbs/140120260401596426.pdf
15:30,92140,Ｇ－リカバリー,G-Recovery,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260331594909.pdf
15:30,91680,Ｇ－ライズ,G-Rise,自己株式の取得状況（途中経過）に関するお知らせ,Notice Regarding Share Buyback Progress (Interim),東,TSE,https://www.release.tdnet.info/inbs/140120260331593965.pdf
15:30,91600,オンザページ,on the page,代表取締役の異動に関するお知らせ,Notice Regarding Change of Representative Director,東,TSE,https://www.release.tdnet.info/inbs/140120260401595495.pdf
15:30,89720,Ｒ－ＫＤＸ不動産,R-KDX real estate,資産運用会社における組織変更(デジタル運用統括部の新設)に関するお知らせ,Announcement regarding organizational changes at the asset management company (establishment of new digital investment management department),東,TSE,https://www.release.tdnet.info/inbs/140120260401595713.pdf
15:30,89670,Ｒ－ニホンロジ,R-Nihon Logi,自己の投資口の取得状況及び取得終了並びに消却に関するお知らせ,"Notice regarding acquisition status, completion of acquisition, and cancellation of own investment units",東,TSE,https://www.release.tdnet.info/inbs/140120260401595411.pdf
15:30,89530,Ｒ－都市ファンド,R-City Fund,国内不動産信託受益権の譲渡完了【イオンモール鶴見緑地（準共有持分25％）】並びに売却益及び譲渡資金の活用方針に関するお知らせ,Notice regarding completion of transfer of domestic real estate trust beneficiary interest [Aeon Mall Tsurumi Ryokuchi (25% quasi-co-ownership interest)] and policy for utilization of sale proceeds and transfer funds,東,TSE,https://www.release.tdnet.info/inbs/140120260331595028.pdf
15:30,89200,東祥,Tosho,自己株式取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東名,TSE / NSE,https://www.release.tdnet.info/inbs/140120260326589673.pdf
15:30,89080,毎日コムネット,Mainichi Comnet,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260401596368.pdf
15:30,88810,日神グループＨＤ,Higami Group HD,組織変更並びに人事異動及び子会社の人事異動に関するお知らせ,"Notice regarding organizational changes, personnel changes, and personnel changes at subsidiaries",東,TSE,https://www.release.tdnet.info/inbs/140120260401596338.pdf
15:30,88810,日神グループＨＤ,Higami Group HD,役員人事内定に関するお知らせ,Notice regarding appointment of officers,東,TSE,https://www.release.tdnet.info/inbs/140120260401596334.pdf
15:30,88760,リログループ,lilo group,役員の異動に関するお知らせ,Notice Regarding Change of Officers,東,TSE,https://www.release.tdnet.info/inbs/140120260401595817.pdf
15:30,86040,野村,Nomura,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東名,TSE / NSE,https://www.release.tdnet.info/inbs/140120260401595996.pdf
15:30,85910,オリックス,Oryx,"（訂正）IX PUSG Holdings, LLC（米国PE投資先：Peak Utility）の持分譲渡（子会社の異動）に関するお知らせ","(Correction) Notice regarding equity transfer (change in subsidiary) of IX PUSG Holdings, LLC (US PE investee: Peak Utility)",東,TSE,https://www.release.tdnet.info/inbs/140120260331595094.pdf
15:30,85180,アジア投資,Asia Investment,2025年第２回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260401596639.pdf
15:30,84180,山口ＦＧ,Yamaguchi FG,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260401595711.pdf
15:30,83370,千葉興銀,Chiba Kogyo Bank,第１回第七種優先株式の取得及び消却の完了に関するお知らせ,Notice Regarding Completion of Acquisition and Cancellation of the First Class 7 Preferred Stock,東,TSE,https://www.release.tdnet.info/inbs/140120260331594041.pdf
15:30,82540,さいか屋,Saikaya,第三者割当により発行された第１回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260401596371.pdf
15:30,82540,さいか屋,Saikaya,中期経営計画策定のお知らせ,Notice of formulation of medium-term management plan,東,TSE,https://www.release.tdnet.info/inbs/140120260401596530.pdf
15:30,82540,さいか屋,Saikaya,業績予想の上方修正に関するお知らせ,Notice regarding upward revision of performance forecasts,東,TSE,https://www.release.tdnet.info/inbs/140120260330592956.pdf
15:30,82270,しまむら,Shimamura,譲渡制限付株式報酬としての自己株式の処分の払込完了に関するお知らせ,Notice Regarding Completion of Payment for Disposal of Treasury Shares as Restricted Stock Compensation,東,TSE,https://www.release.tdnet.info/inbs/140120260401596299.pdf
15:30,82170,オークワ,Okwa,減損損失の計上及び業績予想の修正に関するお知らせ,Notice regarding recording of impairment loss and revision of business forecasts,東,TSE,https://www.release.tdnet.info/inbs/140120260325589204.pdf
15:30,81440,デンキョーグループ,Denkyo Group,株式会社トムスエージェンシーの株式取得（子会社化）に係る株式譲渡契約締結に関するお知らせ,"Notice regarding the conclusion of a stock transfer agreement regarding the stock acquisition (making it a subsidiary) of TMS Agency Co., Ltd.",東,TSE,https://www.release.tdnet.info/inbs/140120260331593600.pdf
15:30,81320,シナネンＨＤ,Sinanen HD,自己株式の取得状況（途中経過）に関するお知らせ,Notice Regarding Share Buyback Progress (Interim),東,TSE,https://www.release.tdnet.info/inbs/140120260401596083.pdf
15:30,80600,キヤノンＭＪ,Canon MJ,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260331594590.pdf
15:30,79750,リヒトラブ,Rich Love,2026年２月期通期連結業績予想の修正に関するお知らせ,Notice regarding revisions to consolidated financial forecasts for the fiscal year ending February 2026,東名,TSE / NSE,https://www.release.tdnet.info/inbs/140120260331594940.pdf
15:30,79570,フジコピアン,Fujikopian,第三者割当による第２回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ,Notice Regarding Stock Acquisition Rights,東福,TSE / FSE,https://www.release.tdnet.info/inbs/140120260401595415.pdf
15:30,76830,ダブルエー,Double A,2027年１月期３月度単体月次概況（速報）のお知らせ,Monthly Report for January 2027,東,TSE,https://www.release.tdnet.info/inbs/140120260401596406.pdf
15:30,76400,トップカルチャ,top culture,当社連結子会社と株式会社明文堂プランナーとの会社分割（吸収分割）の完了に関するお知らせ,"Notice regarding completion of company split (absorption-type split) between our consolidated subsidiary and Meibundo Planner Co., Ltd.",東,TSE,https://www.release.tdnet.info/inbs/140120260401596143.pdf
15:30,76160,コロワイド,corowide,新株式発行による調達資金の充当に関するお知らせ,Notice regarding appropriation of funds raised through the issuance of new shares,東,TSE,https://www.release.tdnet.info/inbs/140120260331593868.pdf
15:30,76150,京都きもの友禅ＨＤ,Kyoto Kimono Yuzen HD,第三者割当による第５回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260331594007.pdf
15:30,75640,ワークマン,Workman,2026年３月期　月次前年比速報に関するお知らせ,Monthly Report for March 2026,東,TSE,https://www.release.tdnet.info/inbs/140120260401595618.pdf
15:30,73720,Ｇ－デコルテＨＤ,G-Décolletage HD,子会社における固定資産の賃借及び新店舗「スタジオAQUA浜松店」出店に関するお知らせ,Notice regarding lease of fixed assets at subsidiary and opening of new store “Studio AQUA Hamamatsu Store”,東,TSE,https://www.release.tdnet.info/inbs/140120260331595140.pdf
15:30,72730,イクヨ,Ikuyo,非上場の親会社等の決算に関するお知らせ,"Notice regarding financial results of unlisted parent company, etc.",東,TSE,https://www.release.tdnet.info/inbs/140120260401595402.pdf
15:30,71990,プレミアグループ,Premier Group,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260401595875.pdf
15:30,70910,Ｇ－ＬＰＦ,G-LPF,（開示事項の経過）当社連結子会社における吸収分割完了に関するお知らせ,(Progress Disclosure) Notice regarding completion of absorption-type company split at our consolidated subsidiary,東,TSE,https://www.release.tdnet.info/inbs/140120260401596366.pdf
15:30,70880,フォーラムエンジニア,forum engineer,自己株式の公開買付けの結果及び自己株式の取得終了並びに主要株主の異動に関するお知らせ,"Announcement regarding the results of the tender offer for treasury stock, the completion of the acquisition of treasury stock, and changes in major shareholders",東,TSE,https://www.release.tdnet.info/inbs/140120260401596041.pdf
15:30,70660,Ｇ－ピアズ,G-Piers,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260331595187.pdf
15:30,70340,プロレドパートナーズ,proredo partners,当社子会社代表取締役の就任に関するお知らせ,Notice regarding appointment of representative director of our subsidiary,東,TSE,https://www.release.tdnet.info/inbs/140120260325588593.pdf
15:30,70120,川崎重,Kawasaki Heavy,（開示事項の経過）株式会社アーステクニカ一部株式取得完了のお知らせ,"(Progress Disclosure) Notice of completion of partial stock acquisition of Earth Technica Co., Ltd.",東名,TSE / NSE,https://www.release.tdnet.info/inbs/140120260331594921.pdf
08:00,186A0,Ｇ－アストロスケール,G-Astro Scale,2026年４月以降の経営体制に関するお知らせ,Notice regarding management structure from April 2026 onwards,東,TSE,https://www.release.tdnet.info/inbs/140120260331594802.pdf
08:00,186A0,Ｇ－アストロスケール,G-Astro Scale,筆頭独立社外取締役選定に関するお知らせ,Notice regarding selection of lead independent outside director,東,TSE,https://www.release.tdnet.info/inbs/140120260331594770.pdf
08:30,80050,スクロール,scroll,役員人事に関するお知らせ,Notice Regarding Officer Personnel Changes,東,TSE,https://www.release.tdnet.info/inbs/140120260331594056.pdf
08:30,62870,サトー,Sato,機構改革ならびに人事異動に関するお知らせ,Notice regarding organizational reforms and personnel changes,東,TSE,https://www.release.tdnet.info/inbs/140120260331594866.pdf
08:30,45650,ネクセラファーマ,Nextera Pharma,当社提携先であるCentessa社をLilly社が買収,Lilly acquires our partner Centessa,東,TSE,https://www.release.tdnet.info/inbs/140120260331595225.pdf
08:30,41660,Ｇ－かっこ,G-brackets,（開示事項の経過）事業譲受の完了に関するお知らせ,(Progress Disclosure) Notice regarding completion of business transfer,東,TSE,https://www.release.tdnet.info/inbs/140120260331593607.pdf
08:30,365A0,伊澤タオル,Izawa towel,自己株式の取得状況および取得終了に関するお知らせ (会社法第１６５条第２項の規定による定款の定めに基づく自己株式の取得),"Notice regarding the status and completion of acquisition of treasury stock (Acquisition of treasury stock based on the provisions of the Articles of Incorporation pursuant to Article 165, Paragraph 2 of the Companies Act)",東,TSE,https://www.release.tdnet.info/inbs/140120260331595076.pdf
08:45,80020,丸紅,Marubeni,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260401595247.pdf
08:45,79720,イトーキ,Itoki,執行役員人事に関するお知らせ,Notice regarding personnel affairs of executive officers,東,TSE,https://www.release.tdnet.info/inbs/140120260401595216.pdf
08:45,78030,Ｇ－ブシロード,G-Bushiroad,連結子会社からの株式取得（グループ内再編）に関するお知らせ,Notice regarding stock acquisition from consolidated subsidiary (group reorganization),東,TSE,https://www.release.tdnet.info/inbs/140120260331594303.pdf
08:50,465A0,ＧＸ日経株主還元,GX Nikkei shareholder return,ETFの収益分配金見込額のお知らせ,Notice Regarding Estimated Distribution Amount,東,TSE,https://www.release.tdnet.info/inbs/140120260331595047.pdf
08:55,399A0,上場日経高配当５０,Listed Nikkei High Dividend 50,ＥＴＦの収益分配金見込額のお知らせ,Notice Regarding Estimated Distribution Amount,東,TSE,https://www.release.tdnet.info/inbs/140120260401595261.pdf
09:00,88910,ＡＭＧＨＤ,AMGHD,業績予想の修正に関するお知らせ,Notice Regarding Revision of Earnings Forecast,東名,TSE / NSE,https://www.release.tdnet.info/inbs/140120260330592604.pdf
09:00,77930,Ｇ－イメージマジック,G-Image Magic,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260331594938.pdf
09:00,74800,スズデン,Suzuden,２０２６年３月期３月度売上高推移速報についてのお知らせ （個別）,"Notice regarding preliminary sales trends for the fiscal year ending March 31, 2026 (individual)",東,TSE,https://www.release.tdnet.info/inbs/140120260401595258.pdf
09:00,544A0,ＧＭＳグループ,GMS Group,GMSグループ株式会社の設立に関するお知らせ,"Notice regarding the establishment of GMS Group Co., Ltd.",東,TSE,https://www.release.tdnet.info/inbs/140120260326590461.pdf
09:00,543A0,ＡＲＣＨＩＯＮ,ARCHION,当社子会社における羽村工場のトヨタ自動車株式会社への移管完了のお知らせ,Notice of completion of transfer of our subsidiary's Hamura factory to Toyota Motor Corporation,東,TSE,https://www.release.tdnet.info/inbs/140120260401595207.pdf
09:00,543A0,ＡＲＣＨＩＯＮ,ARCHION,東京証券取引所プライム市場への上場に関するお知らせ,Notice regarding listing on the Tokyo Stock Exchange Prime Market,東,TSE,https://www.release.tdnet.info/inbs/140120260401595205.pdf
09:00,543A0,ＡＲＣＨＩＯＮ,ARCHION,日野自動車株式会社及び三菱ふそうトラック・バス株式会社の経営統合完了並びに筆頭株主の異動に関するお知らせ,Notice regarding completion of business integration of Hino Motors Corporation and Mitsubishi Fuso Truck and Bus Corporation and change in largest shareholder,東,TSE,https://www.release.tdnet.info/inbs/140120260401595203.pdf
09:00,48330,Ｇ－Ｄｅｆコンサル,G-Def Consulting,上場維持基準への適合に関するお知らせ,Notice regarding compliance with listing maintenance standards,東,TSE,https://www.release.tdnet.info/inbs/140120260401595259.pdf
09:00,38420,ネクストジェン,nextgen,連結子会社の吸収合併（簡易合併・略式合併）完了に関するお知らせ,Notice regarding completion of absorption-type merger (simple merger/informal merger) of consolidated subsidiaries,東名,TSE / NSE,https://www.release.tdnet.info/inbs/140120260331593816.pdf
09:00,167A0,リョーサン菱洋,Ryosan Ryohiro,（開示事項の経過）完全子会社間の合併及び子会社の商号変更の完了に関するお知らせ,(Progress Disclosure) Notice Regarding Completion of Merger Between Wholly Owned Subsidiaries and Change of Trade Name of Subsidiary,東,TSE,https://www.release.tdnet.info/inbs/140120260401595256.pdf
09:15,16724,Ｅ－ＷｉｓｄｏｍＴｒ,E-WisdomTr,上場ETF（管理会社：WisdomTree、外国投資法人：CSL）に関する日々の開示事項,Daily Disclosure Items Regarding Listed ETF,東,TSE,https://www.release.tdnet.info/inbs/140120260401595279.pdf
09:15,16724,Ｅ－ＷｉｓｄｏｍＴｒ,E-WisdomTr,上場ETF（管理会社：WisdomTree、外国投資法人：MSL）に関する日々の開示事項,Daily Disclosure Items Regarding Listed ETF,東,TSE,https://www.release.tdnet.info/inbs/140120260401595277.pdf
09:30,66990,ダイヤＨＤ,Diamond HD,第三者割当により発行された第８回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260331594924.pdf
09:30,48840,Ｇ－クリングル,G-Kringle,第三者割当により発行された第16回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260331594769.pdf
09:30,33290,東和フード,Towa Food,2026年3月度売上高速報（前期対比）,Sales Report for March 2026,東,TSE,https://www.release.tdnet.info/inbs/140120260401595319.pdf
10:00,95600,Ｇ－プログリット,G-Progrit,執行役員制度の導入に関するお知らせ,Notice regarding introduction of executive officer system,東,TSE,https://www.release.tdnet.info/inbs/140120260331594944.pdf
10:00,72260,極東開,Far east opening,連結子会社(極東開発パーキング株式会社)の吸収合併完了に関するお知らせ,"Notice regarding completion of absorption-type merger of consolidated subsidiary (Kyokuto Kaihatsu Parking Co., Ltd.)",東,TSE,https://www.release.tdnet.info/inbs/140120260401595316.pdf
10:00,59050,日缶,day can,投資有価証券売却益（特別利益）の計上額確定に関するお知らせ,Notice regarding determination of recorded amount of gain on sale of investment securities (extraordinary profit),東,TSE,https://www.release.tdnet.info/inbs/140120260331595129.pdf
10:00,545A0,トランヴィア,Tranvia,株式会社トランヴィアの設立に関するお知らせ,"Notice regarding the establishment of Tranvia Co., Ltd.",東,TSE,https://www.release.tdnet.info/inbs/140120260331595014.pdf
10:00,40410,日曹達,Nissoda,自己株式の消却完了に関するお知らせ,Notice regarding completion of cancellation of treasury stock,東,TSE,https://www.release.tdnet.info/inbs/140120260331594973.pdf
10:00,26730,夢みつけ隊,dream finding team,（訂正）「当社株式の監理銘柄（確認中）指定に関するお知らせ」の一部訂正について,(Correction) Regarding partial corrections to “Notice regarding the designation of our stock under supervision (currently being confirmed)”,東,TSE,https://www.release.tdnet.info/inbs/140120260401595349.pdf
10:00,16714,Ｅ－シンプレクス,E-Simplex,上場ＥＴＦ(管理会社：シンプレクス・アセット・マネジメント)に関する日々の開示事項,Daily Disclosure Items Regarding Listed ETF,東,TSE,https://www.release.tdnet.info/inbs/140120260401595332.pdf
10:30,70360,Ｇ－イーエムネットＪ,G-EMnet J,（訂正）「2025年12月期 決算説明資料」の一部訂正について,(Correction) Earnings Presentation Materials for FY2025 ending December,東,TSE,https://www.release.tdnet.info/inbs/140120260401595469.pdf
10:30,31330,Ｇ－海帆,G-Kaiho,第三者割当により発行された第９回新株予約権（行使価額修正条項付）の月間行使に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260401595470.pdf
10:30,27210,ＪＨＤ,JHD,第三者割当により発行された第10回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260303574768.pdf
10:40,13294,Ｅ－ブラックロック,E-Blackrock,上場ETF（管理会社：ブラックロック・ジャパン）に関する日々の開示事項,Daily Disclosure Items Regarding Listed ETF,東,TSE,https://www.release.tdnet.info/inbs/140120260401595554.pdf
10:45,89170,ファースト住建,first housing,株式報酬型ストック・オプションの発行内容確定に関するお知らせ,Notice regarding confirmation of issuance details of stock compensation-type stock options,東,TSE,https://www.release.tdnet.info/inbs/140120260401595502.pdf
10:45,22880,丸大食,Whole meal,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260401595396.pdf
11:00,97990,旭情報,Asahi information,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260331593741.pdf
11:00,95010,東電力ＨＤ,Tokyo Electric Power HD,原子力損害賠償・廃炉等支援機構からの資金の交付について,Regarding the grant of funds from the Nuclear Damage Compensation and Decommissioning Support Corporation,東,TSE,https://www.release.tdnet.info/inbs/140120260401595324.pdf
11:00,80110,三陽商,Sanyo Commercial,自己株式の取得状況（途中経過）に関するお知らせ,Notice Regarding Share Buyback Progress (Interim),東,TSE,https://www.release.tdnet.info/inbs/140120260331595132.pdf
11:00,79380,リーガル,legal,投資有価証券の売却益（特別利益）の計上に関するお知らせ,Notice regarding recording of gain on sale of investment securities (extraordinary profit),東,TSE,https://www.release.tdnet.info/inbs/140120260330592923.pdf
11:00,68580,小野測器,Ono Sokki,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260401595448.pdf
11:00,64240,高見サイ,Takami Sai,コミットメントライン契約の締結について,Regarding conclusion of commitment line contract,東,TSE,https://www.release.tdnet.info/inbs/140120260401595689.pdf
11:00,61470,ヤマザキ,Yamazaki,当社株式の監理銘柄（確認中）指定に関するお知らせ,Notice regarding the designation of our stocks as stocks under supervision (currently being confirmed),東札福,東札福,https://www.release.tdnet.info/inbs/140120260331595194.pdf
11:00,50190,出光興産,Idemitsu Kosan,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260401595231.pdf
11:00,41830,三井化学,Mitsui Chemicals,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260331594803.pdf
11:00,38400,ＰＡＴＨ,PATH,第三者割当により発行された第20回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260401595719.pdf
11:00,36530,Ｇ－モルフォ,G-Morpho,自己株式立会外買付取引（ToSTNET-3）による自己株式の取得結果 及び自己株式の取得終了並びに主要株主の異動に関するお知らせ,"Announcement regarding the results of acquisition of treasury stock through off-auction treasury stock repurchase transaction (ToSTNET-3), completion of treasury stock acquisition, and change in major shareholders",東,TSE,https://www.release.tdnet.info/inbs/140120260401595703.pdf
11:00,34070,旭化成,Asahi Kasei,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260330593116.pdf
11:00,30770,ホリイフード,holy food,よくある質問と回答,Frequently asked questions and answers,東,TSE,https://www.release.tdnet.info/inbs/140120260401595486.pdf
11:30,99340,因幡電産,Inaba Densan,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260401595281.pdf
11:30,88870,シーラＨＤ,sheila hd,自己株式の取得結果及び取得終了に関するお知らせ,Notice regarding the results and completion of acquisition of treasury stock,東,TSE,https://www.release.tdnet.info/inbs/140120260401595716.pdf
11:30,73750,Ｇ－リファインバスＧ,G-Refine Bath G,当社子会社の事業拡張に伴う固定資産の取得に関するお知らせ,Notice regarding acquisition of fixed assets due to business expansion of our subsidiary,東,TSE,https://www.release.tdnet.info/inbs/140120260401595374.pdf
11:30,64570,グローリー,Glory,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260401595701.pdf
11:30,64570,グローリー,Glory,コミットメントライン契約締結に関するお知らせ,Notice regarding conclusion of commitment line contract,東,TSE,https://www.release.tdnet.info/inbs/140120260401595799.pdf
11:30,63340,明治機,Meiji machine,当社取締役および当社子会社代表取締役の辞任に関するお知らせ,Notice regarding the resignation of the directors of our company and the representative director of our subsidiary,東,TSE,https://www.release.tdnet.info/inbs/140120260401595387.pdf
11:30,63300,洋エンジ,western engine,Ａ種優先株式の普通株式への一部転換のお知らせ,Notice of partial conversion of Class A preferred stock to common stock,東,TSE,https://www.release.tdnet.info/inbs/140120260331594625.pdf
11:30,58340,Ｇ－ＳＢＩリーシング,G-SBI Leasing,販売用航空機譲渡のお知らせ,Notice of transfer of aircraft for sale,東,TSE,https://www.release.tdnet.info/inbs/140120260331594388.pdf
11:30,51870,クリエート,create,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260401595408.pdf
11:30,47830,ＮＣＤ,NCD,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260401595363.pdf
11:30,34340,アルファＣｏ,Alpha Co,役員の異動および人事異動に関するお知らせ,Notice regarding changes in executive officers and personnel changes,東,TSE,https://www.release.tdnet.info/inbs/140120260401595852.pdf
11:30,24670,ＶＬＣセキュリティ,VLC security,第13回新株予約権の全部取得及び消却の完了に関するお知らせ,Notice Regarding Stock Acquisition Rights,名,NSE,https://www.release.tdnet.info/inbs/140120260401595744.pdf
11:30,24670,ＶＬＣセキュリティ,VLC security,投資有価証券売却損（特別損失）の計上に関するお知らせ,Notice regarding recording of loss on sale of investment securities (extraordinary loss),名,NSE,https://www.release.tdnet.info/inbs/140120260401595772.pdf
11:30,20704,Ｎ－三菱ＵＦＪ証ＨＤ,N-Mitsubishi UFJ Certificate HD,上場ETN（発行者：三菱UFJ証券ホールディングス株式会社）に関する日々の開示事項,Daily Disclosure Items Regarding Listed ETN,東,TSE,https://www.release.tdnet.info/inbs/140120260401595516.pdf
11:30,15574,Ｅ－ＳＳＧＡＴＣ,E-SSGATC,State Street SPDR S&P500 ETFに関する日々の開示事項,Daily Disclosure Items Regarding SPDR ETF,東,TSE,https://www.release.tdnet.info/inbs/140120260401595748.pdf
11:35,13494,Ｅ－ＳＳＧＡ－ＳＩＮ,E-SSGA-SIN,アジア国債・公債ＥＴＦ（正式名称：ＡＢＦ汎アジア債券インデックス・ファンド）に関する日々の開示事項,Daily Disclosure Items Regarding Asian Bond ETF,東,TSE,https://www.release.tdnet.info/inbs/140120260401595763.pdf
11:40,78860,ヤマトモビＭｆｇ,Yamato Mobi Mfg,当社株式の監理銘柄（確認中）指定に関するお知らせ,Notice regarding the designation of our stocks as stocks under supervision (currently being confirmed),東,TSE,https://www.release.tdnet.info/inbs/140120260401595835.pdf
